"MTU","Scheduled Generation [MW] (D) - BZN|ES","Scheduled Consumption [MW] (D) - BZN|ES"
"16.01.2020 13:00 - 16.01.2020 14:00 (UTC)","32908","0"
"16.01.2020 14:00 - 16.01.2020 15:00 (UTC)","32292","179"
"16.01.2020 15:00 - 16.01.2020 16:00 (UTC)","31049","0"
"16.01.2020 16:00 - 16.01.2020 17:00 (UTC)","31576","0"
"16.01.2020 17:00 - 16.01.2020 18:00 (UTC)","30870","0"
"16.01.2020 18:00 - 16.01.2020 19:00 (UTC)","30905","0"
"16.01.2020 19:00 - 16.01.2020 20:00 (UTC)","31230","0"
"16.01.2020 20:00 - 16.01.2020 21:00 (UTC)","31503","0"
"16.01.2020 21:00 - 16.01.2020 22:00 (UTC)","30203","0"
"16.01.2020 22:00 - 16.01.2020 23:00 (UTC)","28891","190"
"16.01.2020 23:00 - 17.01.2020 00:00 (UTC)","28263","1929"
"17.01.2020 00:00 - 17.01.2020 01:00 (UTC)","27575","3103"
"17.01.2020 01:00 - 17.01.2020 02:00 (UTC)","27210","3284"
"17.01.2020 02:00 - 17.01.2020 03:00 (UTC)","26813","3284"
"17.01.2020 03:00 - 17.01.2020 04:00 (UTC)","26556","3284"
"17.01.2020 04:00 - 17.01.2020 05:00 (UTC)","26562","3197"
"17.01.2020 05:00 - 17.01.2020 06:00 (UTC)","27283","1314"
"17.01.2020 06:00 - 17.01.2020 07:00 (UTC)","29000","0"
"17.01.2020 07:00 - 17.01.2020 08:00 (UTC)","30198","0"
"17.01.2020 08:00 - 17.01.2020 09:00 (UTC)","31033","0"
"17.01.2020 09:00 - 17.01.2020 10:00 (UTC)","32074","0"
"17.01.2020 10:00 - 17.01.2020 11:00 (UTC)","33473","0"
"17.01.2020 11:00 - 17.01.2020 12:00 (UTC)","34332","0"
"17.01.2020 12:00 - 17.01.2020 13:00 (UTC)","34641","0"
"17.01.2020 13:00 - 17.01.2020 14:00 (UTC)","34335","0"
"17.01.2020 14:00 - 17.01.2020 15:00 (UTC)","33347","0"
"17.01.2020 15:00 - 17.01.2020 16:00 (UTC)","31637","0"
"17.01.2020 16:00 - 17.01.2020 17:00 (UTC)","29368","0"
"17.01.2020 17:00 - 17.01.2020 18:00 (UTC)","29194","0"
"17.01.2020 18:00 - 17.01.2020 19:00 (UTC)","29631","0"
"17.01.2020 19:00 - 17.01.2020 20:00 (UTC)","29434","0"
"17.01.2020 20:00 - 17.01.2020 21:00 (UTC)","28381","0"
"17.01.2020 21:00 - 17.01.2020 22:00 (UTC)","26139","0"
"17.01.2020 22:00 - 17.01.2020 23:00 (UTC)","24059","0"
"17.01.2020 23:00 - 18.01.2020 00:00 (UTC)","22644","0"
"18.01.2020 00:00 - 18.01.2020 01:00 (UTC)","21891","0"
"18.01.2020 01:00 - 18.01.2020 02:00 (UTC)","20761","0"
"18.01.2020 02:00 - 18.01.2020 03:00 (UTC)","20295","0"
"18.01.2020 03:00 - 18.01.2020 04:00 (UTC)","20384","70"
"18.01.2020 04:00 - 18.01.2020 05:00 (UTC)","20895","329"
"18.01.2020 05:00 - 18.01.2020 06:00 (UTC)","21177","67"
"18.01.2020 06:00 - 18.01.2020 07:00 (UTC)","22262","0"
"18.01.2020 07:00 - 18.01.2020 08:00 (UTC)","24384","0"
"18.01.2020 08:00 - 18.01.2020 09:00 (UTC)","25787","0"
"18.01.2020 09:00 - 18.01.2020 10:00 (UTC)","26842","0"
"18.01.2020 10:00 - 18.01.2020 11:00 (UTC)","27760","0"
"18.01.2020 11:00 - 18.01.2020 12:00 (UTC)","28263","0"
"18.01.2020 12:00 - 18.01.2020 13:00 (UTC)","28097","0"
"18.01.2020 13:00 - 18.01.2020 14:00 (UTC)","28442","0"
"18.01.2020 14:00 - 18.01.2020 15:00 (UTC)","28825","0"
"18.01.2020 15:00 - 18.01.2020 16:00 (UTC)","28706","0"
"18.01.2020 16:00 - 18.01.2020 17:00 (UTC)","28769","0"
"18.01.2020 17:00 - 18.01.2020 18:00 (UTC)","28751","0"
"18.01.2020 18:00 - 18.01.2020 19:00 (UTC)","29108","0"
"18.01.2020 19:00 - 18.01.2020 20:00 (UTC)","28677","0"
"18.01.2020 20:00 - 18.01.2020 21:00 (UTC)","27704","0"
"18.01.2020 21:00 - 18.01.2020 22:00 (UTC)","27308","0"
"18.01.2020 22:00 - 18.01.2020 23:00 (UTC)","27097","0"
"18.01.2020 23:00 - 19.01.2020 00:00 (UTC)","25922","0"
"19.01.2020 00:00 - 19.01.2020 01:00 (UTC)","26292","360"
"19.01.2020 01:00 - 19.01.2020 02:00 (UTC)","26861","1760"
"19.01.2020 02:00 - 19.01.2020 03:00 (UTC)","26840","2985"
"19.01.2020 03:00 - 19.01.2020 04:00 (UTC)","27333","3213"
"19.01.2020 04:00 - 19.01.2020 05:00 (UTC)","28437","3267"
"19.01.2020 05:00 - 19.01.2020 06:00 (UTC)","29582","3343"
"19.01.2020 06:00 - 19.01.2020 07:00 (UTC)","30414","3193"
"19.01.2020 07:00 - 19.01.2020 08:00 (UTC)","30901","3193"
"19.01.2020 08:00 - 19.01.2020 09:00 (UTC)","31723","2489"
"19.01.2020 09:00 - 19.01.2020 10:00 (UTC)","33477","2251"
"19.01.2020 10:00 - 19.01.2020 11:00 (UTC)","34520","2251"
"19.01.2020 11:00 - 19.01.2020 12:00 (UTC)","35235","2485"
"19.01.2020 12:00 - 19.01.2020 13:00 (UTC)","35468","2251"
"19.01.2020 13:00 - 19.01.2020 14:00 (UTC)","35722","2516"
"19.01.2020 14:00 - 19.01.2020 15:00 (UTC)","34777","2650"
"19.01.2020 15:00 - 19.01.2020 16:00 (UTC)","34090","2650"
"19.01.2020 16:00 - 19.01.2020 17:00 (UTC)","32995","2650"
"19.01.2020 17:00 - 19.01.2020 18:00 (UTC)","33064","1473"
"19.01.2020 18:00 - 19.01.2020 19:00 (UTC)","33844","146"
"19.01.2020 19:00 - 19.01.2020 20:00 (UTC)","34177","146"
"19.01.2020 20:00 - 19.01.2020 21:00 (UTC)","34233","146"
"19.01.2020 21:00 - 19.01.2020 22:00 (UTC)","34424","750"
"19.01.2020 22:00 - 19.01.2020 23:00 (UTC)","33242","2550"
"19.01.2020 23:00 - 20.01.2020 00:00 (UTC)","32533","2434"
"20.01.2020 00:00 - 20.01.2020 01:00 (UTC)","32153","3338"
"20.01.2020 01:00 - 20.01.2020 02:00 (UTC)","31871","3508"
"20.01.2020 02:00 - 20.01.2020 03:00 (UTC)","31359","3580"
"20.01.2020 03:00 - 20.01.2020 04:00 (UTC)","31402","3584"
"20.01.2020 04:00 - 20.01.2020 05:00 (UTC)","31714","3458"
"20.01.2020 05:00 - 20.01.2020 06:00 (UTC)","32135","2673"
"20.01.2020 06:00 - 20.01.2020 07:00 (UTC)","33823","0"
"20.01.2020 07:00 - 20.01.2020 08:00 (UTC)","35422","0"
"20.01.2020 08:00 - 20.01.2020 09:00 (UTC)","36235","0"
"20.01.2020 09:00 - 20.01.2020 10:00 (UTC)","36954","0"
"20.01.2020 10:00 - 20.01.2020 11:00 (UTC)","37566","0"
"20.01.2020 11:00 - 20.01.2020 12:00 (UTC)","37511","0"
"20.01.2020 12:00 - 20.01.2020 13:00 (UTC)","37240","0"
"20.01.2020 13:00 - 20.01.2020 14:00 (UTC)","36966","0"
"20.01.2020 14:00 - 20.01.2020 15:00 (UTC)","36654","0"
"20.01.2020 15:00 - 20.01.2020 16:00 (UTC)","35813","0"
"20.01.2020 16:00 - 20.01.2020 17:00 (UTC)","35133","0"
"20.01.2020 17:00 - 20.01.2020 18:00 (UTC)","36082","0"
"20.01.2020 18:00 - 20.01.2020 19:00 (UTC)","37038","0"
"20.01.2020 19:00 - 20.01.2020 20:00 (UTC)","36313","0"
"20.01.2020 20:00 - 20.01.2020 21:00 (UTC)","34517","0"
"20.01.2020 21:00 - 20.01.2020 22:00 (UTC)","33414","0"
"20.01.2020 22:00 - 20.01.2020 23:00 (UTC)","32130","0"
"20.01.2020 23:00 - 21.01.2020 00:00 (UTC)","31296","380"
"21.01.2020 00:00 - 21.01.2020 01:00 (UTC)","31148","1924"
"21.01.2020 01:00 - 21.01.2020 02:00 (UTC)","30338","2805"
"21.01.2020 02:00 - 21.01.2020 03:00 (UTC)","30155","2992"
"21.01.2020 03:00 - 21.01.2020 04:00 (UTC)","30246","3110"
"21.01.2020 04:00 - 21.01.2020 05:00 (UTC)","30489","2972"
"21.01.2020 05:00 - 21.01.2020 06:00 (UTC)","31557","2021"
"21.01.2020 06:00 - 21.01.2020 07:00 (UTC)","33763","0"
"21.01.2020 07:00 - 21.01.2020 08:00 (UTC)","36398","0"
"21.01.2020 08:00 - 21.01.2020 09:00 (UTC)","37292","0"
"21.01.2020 09:00 - 21.01.2020 10:00 (UTC)","37940","0"
"21.01.2020 10:00 - 21.01.2020 11:00 (UTC)","38034","0"
"21.01.2020 11:00 - 21.01.2020 12:00 (UTC)","37837","0"
"21.01.2020 12:00 - 21.01.2020 13:00 (UTC)","37656","0"
"21.01.2020 13:00 - 21.01.2020 14:00 (UTC)","37069","0"
"21.01.2020 14:00 - 21.01.2020 15:00 (UTC)","36501","0"
"21.01.2020 15:00 - 21.01.2020 16:00 (UTC)","36081","0"
"21.01.2020 16:00 - 21.01.2020 17:00 (UTC)","35673","0"
"21.01.2020 17:00 - 21.01.2020 18:00 (UTC)","36615","0"
"21.01.2020 18:00 - 21.01.2020 19:00 (UTC)","37355","0"
"21.01.2020 19:00 - 21.01.2020 20:00 (UTC)","37108","0"
"21.01.2020 20:00 - 21.01.2020 21:00 (UTC)","35846","0"
"21.01.2020 21:00 - 21.01.2020 22:00 (UTC)","34633","0"
"21.01.2020 22:00 - 21.01.2020 23:00 (UTC)","32035","0"
"21.01.2020 23:00 - 22.01.2020 00:00 (UTC)","28296","0"
"22.01.2020 00:00 - 22.01.2020 01:00 (UTC)","27570","52"
"22.01.2020 01:00 - 22.01.2020 02:00 (UTC)","26968","141"
"22.01.2020 02:00 - 22.01.2020 03:00 (UTC)","26562","706"
"22.01.2020 03:00 - 22.01.2020 04:00 (UTC)","26202","985"
"22.01.2020 04:00 - 22.01.2020 05:00 (UTC)","26251","211"
"22.01.2020 05:00 - 22.01.2020 06:00 (UTC)","28292","0"
"22.01.2020 06:00 - 22.01.2020 07:00 (UTC)","32275","0"
"22.01.2020 07:00 - 22.01.2020 08:00 (UTC)","34626","0"
"22.01.2020 08:00 - 22.01.2020 09:00 (UTC)","35712","0"
"22.01.2020 09:00 - 22.01.2020 10:00 (UTC)","36215","0"
"22.01.2020 10:00 - 22.01.2020 11:00 (UTC)","36050","0"
"22.01.2020 11:00 - 22.01.2020 12:00 (UTC)","35242","0"
"22.01.2020 12:00 - 22.01.2020 13:00 (UTC)","33948","0"
"22.01.2020 13:00 - 22.01.2020 14:00 (UTC)","33550","0"
"22.01.2020 14:00 - 22.01.2020 15:00 (UTC)","33804","0"
"22.01.2020 15:00 - 22.01.2020 16:00 (UTC)","33625","0"
"22.01.2020 16:00 - 22.01.2020 17:00 (UTC)","33700","0"
"22.01.2020 17:00 - 22.01.2020 18:00 (UTC)","35238","0"
"22.01.2020 18:00 - 22.01.2020 19:00 (UTC)","35828","0"
"22.01.2020 19:00 - 22.01.2020 20:00 (UTC)","32946","0"
"22.01.2020 20:00 - 22.01.2020 21:00 (UTC)","31387","0"
"22.01.2020 21:00 - 22.01.2020 22:00 (UTC)","29399","0"
"22.01.2020 22:00 - 22.01.2020 23:00 (UTC)","25919","0"
"22.01.2020 23:00 - 23.01.2020 00:00 (UTC)","24943",""
"23.01.2020 00:00 - 23.01.2020 01:00 (UTC)","23479",""
"23.01.2020 01:00 - 23.01.2020 02:00 (UTC)","22196",""
"23.01.2020 02:00 - 23.01.2020 03:00 (UTC)","21502",""
"23.01.2020 03:00 - 23.01.2020 04:00 (UTC)","21296",""
"23.01.2020 04:00 - 23.01.2020 05:00 (UTC)","21912",""
"23.01.2020 05:00 - 23.01.2020 06:00 (UTC)","24540",""
"23.01.2020 06:00 - 23.01.2020 07:00 (UTC)","30082",""
"23.01.2020 07:00 - 23.01.2020 08:00 (UTC)","33185",""
"23.01.2020 08:00 - 23.01.2020 09:00 (UTC)","33827",""
"23.01.2020 09:00 - 23.01.2020 10:00 (UTC)","34155",""
"23.01.2020 10:00 - 23.01.2020 11:00 (UTC)","33767",""
"23.01.2020 11:00 - 23.01.2020 12:00 (UTC)","32609",""
"23.01.2020 12:00 - 23.01.2020 13:00 (UTC)","31967",""
"23.01.2020 13:00 - 23.01.2020 14:00 (UTC)","30934",""
"23.01.2020 14:00 - 23.01.2020 15:00 (UTC)","31451",""
"23.01.2020 15:00 - 23.01.2020 16:00 (UTC)","32144",""
"23.01.2020 16:00 - 23.01.2020 17:00 (UTC)","32420",""
"23.01.2020 17:00 - 23.01.2020 18:00 (UTC)","33564",""
"23.01.2020 18:00 - 23.01.2020 19:00 (UTC)","34937",""
"23.01.2020 19:00 - 23.01.2020 20:00 (UTC)","32987",""
"23.01.2020 20:00 - 23.01.2020 21:00 (UTC)","32474",""
"23.01.2020 21:00 - 23.01.2020 22:00 (UTC)","29893",""
"23.01.2020 22:00 - 23.01.2020 23:00 (UTC)","27824",""
"23.01.2020 23:00 - 24.01.2020 00:00 (UTC)","24889","0"
"24.01.2020 00:00 - 24.01.2020 01:00 (UTC)","23408","50"
"24.01.2020 01:00 - 24.01.2020 02:00 (UTC)","22189","50"
"24.01.2020 02:00 - 24.01.2020 03:00 (UTC)","21623","63"
"24.01.2020 03:00 - 24.01.2020 04:00 (UTC)","21469","50"
"24.01.2020 04:00 - 24.01.2020 05:00 (UTC)","22021","50"
"24.01.2020 05:00 - 24.01.2020 06:00 (UTC)","25072","0"
"24.01.2020 06:00 - 24.01.2020 07:00 (UTC)","30280","0"
"24.01.2020 07:00 - 24.01.2020 08:00 (UTC)","32452","0"
"24.01.2020 08:00 - 24.01.2020 09:00 (UTC)","33737","0"
"24.01.2020 09:00 - 24.01.2020 10:00 (UTC)","34118","0"
"24.01.2020 10:00 - 24.01.2020 11:00 (UTC)","33572","0"
"24.01.2020 11:00 - 24.01.2020 12:00 (UTC)","32970","0"
"24.01.2020 12:00 - 24.01.2020 13:00 (UTC)","31971","0"
"24.01.2020 13:00 - 24.01.2020 14:00 (UTC)","30868","0"
"24.01.2020 14:00 - 24.01.2020 15:00 (UTC)","31186","0"
"24.01.2020 15:00 - 24.01.2020 16:00 (UTC)","30851","0"
"24.01.2020 16:00 - 24.01.2020 17:00 (UTC)","31288","0"
"24.01.2020 17:00 - 24.01.2020 18:00 (UTC)","32285","0"
"24.01.2020 18:00 - 24.01.2020 19:00 (UTC)","31971","0"
"24.01.2020 19:00 - 24.01.2020 20:00 (UTC)","31945","0"
"24.01.2020 20:00 - 24.01.2020 21:00 (UTC)","30954","0"
"24.01.2020 21:00 - 24.01.2020 22:00 (UTC)","29301","0"
"24.01.2020 22:00 - 24.01.2020 23:00 (UTC)","26849","0"
"24.01.2020 23:00 - 25.01.2020 00:00 (UTC)","24230","0"
"25.01.2020 00:00 - 25.01.2020 01:00 (UTC)","23589","0"
"25.01.2020 01:00 - 25.01.2020 02:00 (UTC)","22667","0"
"25.01.2020 02:00 - 25.01.2020 03:00 (UTC)","21844","50"
"25.01.2020 03:00 - 25.01.2020 04:00 (UTC)","21299","50"
"25.01.2020 04:00 - 25.01.2020 05:00 (UTC)","21232","50"
"25.01.2020 05:00 - 25.01.2020 06:00 (UTC)","22042","50"
"25.01.2020 06:00 - 25.01.2020 07:00 (UTC)","22778","50"
"25.01.2020 07:00 - 25.01.2020 08:00 (UTC)","23847","50"
"25.01.2020 08:00 - 25.01.2020 09:00 (UTC)","26390","0"
"25.01.2020 09:00 - 25.01.2020 10:00 (UTC)","27751","0"
"25.01.2020 10:00 - 25.01.2020 11:00 (UTC)","28103","0"
"25.01.2020 11:00 - 25.01.2020 12:00 (UTC)","27458","0"
"25.01.2020 12:00 - 25.01.2020 13:00 (UTC)","27565","0"
"25.01.2020 13:00 - 25.01.2020 14:00 (UTC)","27057","0"
"25.01.2020 14:00 - 25.01.2020 15:00 (UTC)","26200","0"
"25.01.2020 15:00 - 25.01.2020 16:00 (UTC)","25322","0"
"25.01.2020 16:00 - 25.01.2020 17:00 (UTC)","24646","0"
"25.01.2020 17:00 - 25.01.2020 18:00 (UTC)","25818","0"
"25.01.2020 18:00 - 25.01.2020 19:00 (UTC)","26914","0"
"25.01.2020 19:00 - 25.01.2020 20:00 (UTC)","27634","0"
"25.01.2020 20:00 - 25.01.2020 21:00 (UTC)","27573","0"
"25.01.2020 21:00 - 25.01.2020 22:00 (UTC)","26809","0"
"25.01.2020 22:00 - 25.01.2020 23:00 (UTC)","25151","0"
"25.01.2020 23:00 - 26.01.2020 00:00 (UTC)","23464","0"
"26.01.2020 00:00 - 26.01.2020 01:00 (UTC)","23097","0"
"26.01.2020 01:00 - 26.01.2020 02:00 (UTC)","22120","0"
"26.01.2020 02:00 - 26.01.2020 03:00 (UTC)","21053","0"
"26.01.2020 03:00 - 26.01.2020 04:00 (UTC)","21310","547"
"26.01.2020 04:00 - 26.01.2020 05:00 (UTC)","21623","827"
"26.01.2020 05:00 - 26.01.2020 06:00 (UTC)","22840","1570"
"26.01.2020 06:00 - 26.01.2020 07:00 (UTC)","23206","1687"
"26.01.2020 07:00 - 26.01.2020 08:00 (UTC)","23661","1706"
"26.01.2020 08:00 - 26.01.2020 09:00 (UTC)","25044","1111"
"26.01.2020 09:00 - 26.01.2020 10:00 (UTC)","26735","50"
"26.01.2020 10:00 - 26.01.2020 11:00 (UTC)","28080","50"
"26.01.2020 11:00 - 26.01.2020 12:00 (UTC)","28877","50"
"26.01.2020 12:00 - 26.01.2020 13:00 (UTC)","29392","111"
"26.01.2020 13:00 - 26.01.2020 14:00 (UTC)","29345","1615"
"26.01.2020 14:00 - 26.01.2020 15:00 (UTC)","28819","1620"
"26.01.2020 15:00 - 26.01.2020 16:00 (UTC)","27580","1720"
"26.01.2020 16:00 - 26.01.2020 17:00 (UTC)","26444","0"
"26.01.2020 17:00 - 26.01.2020 18:00 (UTC)","28223","0"
"26.01.2020 18:00 - 26.01.2020 19:00 (UTC)","28860","0"
"26.01.2020 19:00 - 26.01.2020 20:00 (UTC)","29573","0"
"26.01.2020 20:00 - 26.01.2020 21:00 (UTC)","29750","0"
"26.01.2020 21:00 - 26.01.2020 22:00 (UTC)","28988","0"
"26.01.2020 22:00 - 26.01.2020 23:00 (UTC)","28082","1480"
"26.01.2020 23:00 - 27.01.2020 00:00 (UTC)","26283","1105"
"27.01.2020 00:00 - 27.01.2020 01:00 (UTC)","25562","1815"
"27.01.2020 01:00 - 27.01.2020 02:00 (UTC)","25496","2379"
"27.01.2020 02:00 - 27.01.2020 03:00 (UTC)","25035","2649"
"27.01.2020 03:00 - 27.01.2020 04:00 (UTC)","24813","2696"
"27.01.2020 04:00 - 27.01.2020 05:00 (UTC)","24789","2241"
"27.01.2020 05:00 - 27.01.2020 06:00 (UTC)","25057","1442"
"27.01.2020 06:00 - 27.01.2020 07:00 (UTC)","28538","0"
"27.01.2020 07:00 - 27.01.2020 08:00 (UTC)","30374","0"
"27.01.2020 08:00 - 27.01.2020 09:00 (UTC)","31943","0"
"27.01.2020 09:00 - 27.01.2020 10:00 (UTC)","33527","0"
"27.01.2020 10:00 - 27.01.2020 11:00 (UTC)","34649","0"
"27.01.2020 11:00 - 27.01.2020 12:00 (UTC)","35613","0"
"27.01.2020 12:00 - 27.01.2020 13:00 (UTC)","35770","0"
"27.01.2020 13:00 - 27.01.2020 14:00 (UTC)","35554","0"
"27.01.2020 14:00 - 27.01.2020 15:00 (UTC)","35236","0"
"27.01.2020 15:00 - 27.01.2020 16:00 (UTC)","34553","0"
"27.01.2020 16:00 - 27.01.2020 17:00 (UTC)","34521","0"
"27.01.2020 17:00 - 27.01.2020 18:00 (UTC)","35371","0"
"27.01.2020 18:00 - 27.01.2020 19:00 (UTC)","35665","0"
"27.01.2020 19:00 - 27.01.2020 20:00 (UTC)","35363","0"
"27.01.2020 20:00 - 27.01.2020 21:00 (UTC)","35033","0"
"27.01.2020 21:00 - 27.01.2020 22:00 (UTC)","33670","430"
"27.01.2020 22:00 - 27.01.2020 23:00 (UTC)","31778","1569"
"27.01.2020 23:00 - 28.01.2020 00:00 (UTC)","29896","2081"
"28.01.2020 00:00 - 28.01.2020 01:00 (UTC)","29220","2271"
"28.01.2020 01:00 - 28.01.2020 02:00 (UTC)","28871","2756"
"28.01.2020 02:00 - 28.01.2020 03:00 (UTC)","28349","3029"
"28.01.2020 03:00 - 28.01.2020 04:00 (UTC)","27976","2988"
"28.01.2020 04:00 - 28.01.2020 05:00 (UTC)","27581","2551"
"28.01.2020 05:00 - 28.01.2020 06:00 (UTC)","27672","1445"
"28.01.2020 06:00 - 28.01.2020 07:00 (UTC)","30147","0"
"28.01.2020 07:00 - 28.01.2020 08:00 (UTC)","31823","0"
"28.01.2020 08:00 - 28.01.2020 09:00 (UTC)","32325","0"
"28.01.2020 09:00 - 28.01.2020 10:00 (UTC)","32721","0"
"28.01.2020 10:00 - 28.01.2020 11:00 (UTC)","33169","0"
"28.01.2020 11:00 - 28.01.2020 12:00 (UTC)","32822","0"
"28.01.2020 12:00 - 28.01.2020 13:00 (UTC)","32825","0"
"28.01.2020 13:00 - 28.01.2020 14:00 (UTC)","32214","0"
"28.01.2020 14:00 - 28.01.2020 15:00 (UTC)","31452","0"
"28.01.2020 15:00 - 28.01.2020 16:00 (UTC)","30673","0"
"28.01.2020 16:00 - 28.01.2020 17:00 (UTC)","30630","0"
"28.01.2020 17:00 - 28.01.2020 18:00 (UTC)","30860","0"
"28.01.2020 18:00 - 28.01.2020 19:00 (UTC)","31459","0"
"28.01.2020 19:00 - 28.01.2020 20:00 (UTC)","31847","0"
"28.01.2020 20:00 - 28.01.2020 21:00 (UTC)","31347","0"
"28.01.2020 21:00 - 28.01.2020 22:00 (UTC)","29261","0"
"28.01.2020 22:00 - 28.01.2020 23:00 (UTC)","27589","0"
"28.01.2020 23:00 - 29.01.2020 00:00 (UTC)","25945","50"
"29.01.2020 00:00 - 29.01.2020 01:00 (UTC)","25345","738"
"29.01.2020 01:00 - 29.01.2020 02:00 (UTC)","25290","1247"
"29.01.2020 02:00 - 29.01.2020 03:00 (UTC)","24971","1242"
"29.01.2020 03:00 - 29.01.2020 04:00 (UTC)","24811","1240"
"29.01.2020 04:00 - 29.01.2020 05:00 (UTC)","24790","1151"
"29.01.2020 05:00 - 29.01.2020 06:00 (UTC)","25085","0"
"29.01.2020 06:00 - 29.01.2020 07:00 (UTC)","28534","0"
"29.01.2020 07:00 - 29.01.2020 08:00 (UTC)","30401","0"
"29.01.2020 08:00 - 29.01.2020 09:00 (UTC)","31238","0"
"29.01.2020 09:00 - 29.01.2020 10:00 (UTC)","32143","0"
"29.01.2020 10:00 - 29.01.2020 11:00 (UTC)","32786","0"
"29.01.2020 11:00 - 29.01.2020 12:00 (UTC)","32595","0"
"29.01.2020 12:00 - 29.01.2020 13:00 (UTC)","32066","0"
"29.01.2020 13:00 - 29.01.2020 14:00 (UTC)","32037","0"
"29.01.2020 14:00 - 29.01.2020 15:00 (UTC)","31862","0"
"29.01.2020 15:00 - 29.01.2020 16:00 (UTC)","31512","0"
"29.01.2020 16:00 - 29.01.2020 17:00 (UTC)","31969","0"
"29.01.2020 17:00 - 29.01.2020 18:00 (UTC)","32495","0"
"29.01.2020 18:00 - 29.01.2020 19:00 (UTC)","32437","0"
"29.01.2020 19:00 - 29.01.2020 20:00 (UTC)","32100","0"
"29.01.2020 20:00 - 29.01.2020 21:00 (UTC)","31678","0"
"29.01.2020 21:00 - 29.01.2020 22:00 (UTC)","30189","0"
"29.01.2020 22:00 - 29.01.2020 23:00 (UTC)","28189","0"
"29.01.2020 23:00 - 30.01.2020 00:00 (UTC)","26047","216"
"30.01.2020 00:00 - 30.01.2020 01:00 (UTC)","25912","954"
"30.01.2020 01:00 - 30.01.2020 02:00 (UTC)","25766","1693"
"30.01.2020 02:00 - 30.01.2020 03:00 (UTC)","25662","1832"
"30.01.2020 03:00 - 30.01.2020 04:00 (UTC)","25700","1883"
"30.01.2020 04:00 - 30.01.2020 05:00 (UTC)","25802","1453"
"30.01.2020 05:00 - 30.01.2020 06:00 (UTC)","26156","0"
"30.01.2020 06:00 - 30.01.2020 07:00 (UTC)","28768","0"
"30.01.2020 07:00 - 30.01.2020 08:00 (UTC)","31474","0"
"30.01.2020 08:00 - 30.01.2020 09:00 (UTC)","32283","0"
"30.01.2020 09:00 - 30.01.2020 10:00 (UTC)","32889","0"
"30.01.2020 10:00 - 30.01.2020 11:00 (UTC)","33095","0"
"30.01.2020 11:00 - 30.01.2020 12:00 (UTC)","32642","0"
"30.01.2020 12:00 - 30.01.2020 13:00 (UTC)","32487","0"
"30.01.2020 13:00 - 30.01.2020 14:00 (UTC)","32080","0"
"30.01.2020 14:00 - 30.01.2020 15:00 (UTC)","32330","0"
"30.01.2020 15:00 - 30.01.2020 16:00 (UTC)","31533","0"
"30.01.2020 16:00 - 30.01.2020 17:00 (UTC)","31022","0"
"30.01.2020 17:00 - 30.01.2020 18:00 (UTC)","31850","0"
"30.01.2020 18:00 - 30.01.2020 19:00 (UTC)","32114","0"
"30.01.2020 19:00 - 30.01.2020 20:00 (UTC)","32404","0"
"30.01.2020 20:00 - 30.01.2020 21:00 (UTC)","32009","0"
"30.01.2020 21:00 - 30.01.2020 22:00 (UTC)","29748","0"
"30.01.2020 22:00 - 30.01.2020 23:00 (UTC)","28052","0"
"30.01.2020 23:00 - 31.01.2020 00:00 (UTC)","26481","0"
"31.01.2020 00:00 - 31.01.2020 01:00 (UTC)","25913","954"
"31.01.2020 01:00 - 31.01.2020 02:00 (UTC)","25840","1296"
"31.01.2020 02:00 - 31.01.2020 03:00 (UTC)","25336","1451"
"31.01.2020 03:00 - 31.01.2020 04:00 (UTC)","25101","1380"
"31.01.2020 04:00 - 31.01.2020 05:00 (UTC)","25026","928"
"31.01.2020 05:00 - 31.01.2020 06:00 (UTC)","25144","0"
"31.01.2020 06:00 - 31.01.2020 07:00 (UTC)","28529","0"
"31.01.2020 07:00 - 31.01.2020 08:00 (UTC)","29655","0"
"31.01.2020 08:00 - 31.01.2020 09:00 (UTC)","30602","0"
"31.01.2020 09:00 - 31.01.2020 10:00 (UTC)","31420","0"
"31.01.2020 10:00 - 31.01.2020 11:00 (UTC)","32000","0"
"31.01.2020 11:00 - 31.01.2020 12:00 (UTC)","32263","0"
"31.01.2020 12:00 - 31.01.2020 13:00 (UTC)","32383","0"
"31.01.2020 13:00 - 31.01.2020 14:00 (UTC)","31460","0"
"31.01.2020 14:00 - 31.01.2020 15:00 (UTC)","30762","0"
"31.01.2020 15:00 - 31.01.2020 16:00 (UTC)","29809","0"
"31.01.2020 16:00 - 31.01.2020 17:00 (UTC)","29047","0"
"31.01.2020 17:00 - 31.01.2020 18:00 (UTC)","29538","0"
"31.01.2020 18:00 - 31.01.2020 19:00 (UTC)","30670","0"
"31.01.2020 19:00 - 31.01.2020 20:00 (UTC)","30868","0"
"31.01.2020 20:00 - 31.01.2020 21:00 (UTC)","30657","0"
"31.01.2020 21:00 - 31.01.2020 22:00 (UTC)","28735","0"
"31.01.2020 22:00 - 31.01.2020 23:00 (UTC)","27757","774"
"31.01.2020 23:00 - 01.02.2020 00:00 (UTC)","26519","984"
"01.02.2020 00:00 - 01.02.2020 01:00 (UTC)","26380","1910"
"01.02.2020 01:00 - 01.02.2020 02:00 (UTC)","25886","2586"
"01.02.2020 02:00 - 01.02.2020 03:00 (UTC)","25545","3121"
"01.02.2020 03:00 - 01.02.2020 04:00 (UTC)","25605","3090"
